task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/1,2,,spec_eval,100,1,1,1,0,271,271,strong_ctx4,strong_ctx4,1.000,1,333 1304 606 563 621 13265 3817 21082 262 1159 653 67880,"if __name__ == ""__main__"":\n    import doctest",198,\n,271,\n\n,\n\n,0,draft_token_mismatch,8,0,0,6.800000119255856e-05,0.02692669999669306,0.0001201999984914437
HumanEval/1,2,,spec_eval,111,1,6,1,0,271,271,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000|1.000,7|7|7|7|7|7,67880 271 262 653 67880 5958 2593 368 151643 474 653 67880,ctest\n\n    doctest.testmod()import doctest,198 2982 67880 5958 2593 368,\ndoctest.testmod(),271 2982 67880 5958 2593 368,\n\ndoctest.testmod(),\n\n,0,draft_token_mismatch,9,0,0,0.0001857999959611334,0.04546139999729348,0.0002993000016431324
HumanEval/1,2,,spec_eval,122,1,5,1,0,271,271,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000,7|7|7|7|7,67880 271 262 653 67880 5958 2593 368 151643 474 653 67880,ctest\n\n    doctest.testmod()import doctest,198 2982 67880 5958 2593,\ndoctest.testmod,271 2982 67880 5958 2593,\n\ndoctest.testmod,\n\n,0,draft_token_mismatch,10,0,0,0.0002424000049359165,0.042134000002988614,0.00029379999614320695
HumanEval/2,3,,spec_eval,27,1,1,1,0,33975,33975,strong_ctx8,strong_ctx8,1.000,1,262 1159 653 67880 198 262 653 67880 5958 2593 368 151643,    import doctest\n    doctest.testmod(),474,import,33975,Human,Human,0,draft_token_mismatch,1,0,0,6.280000525293872e-05,0.028831900002842303,0.000283499997749459
HumanEval/2,3,,spec_eval,38,1,1,1,0,16,16,syntax_indent,syntax_indent,0.980,999,151643 33975 25 93213 279 2038 311 3367 279 2701 8502 510,Human: Rewrite the code to meet the following requirements:\n,286,       ,16,1,1,0,draft_token_mismatch,2,0,0,9.089999366551638e-05,0.027936400001635775,0.00013239999680081382
HumanEval/3,4,,spec_eval,8,1,1,1,0,1179,1179,strong_ctx6,strong_ctx6,1.000,1,729 2487 1172 624 262 8172 284 220 15 198 262 369, function body only.\n    balance = 0\n    for,1161, char,1179, op, op,0,draft_token_mismatch,1,0,0,7.729999924777076e-05,0.027548899997782428,0.00014250000094762072
HumanEval/3,4,,spec_eval,21,1,1,1,0,220,220,det_ctx4,det_ctx4,1.000,2,304 7525 510 286 8172 1421 1179 198 286 421 8172 366, in operations:\n        balance += op\n        if balance <,481, -,220, , ,0,draft_token_mismatch,2,0,0,6.690000009257346e-05,0.02721670000028098,0.00012260000221431255
HumanEval/3,4,,spec_eval,31,1,1,1,0,1406,1406,syntax_return_terminal,syntax_return_terminal,1.000,999,8172 366 220 15 510 310 470 3007 198 262 470 3557, balance < 0:\n            return True\n    return False,198,\n,1406,\n\n\n,\n\n\n,0,draft_token_mismatch,3,0,0,8.269999671028927e-05,0.02545790000294801,0.0001711999939288944
HumanEval/4,5,,spec_eval,32,1,1,1,0,2982,2982,det_ctx5,det_ctx5,1.000,2,304 5109 8 608 2422 47207 8 151643 474 653 67880 271, in numbers) / len(numbers)import doctest\n\n,262,   ,2982,do,do,0,draft_token_mismatch,1,0,0,6.370000483002514e-05,0.027823299998999573,0.00014379999629454687
HumanEval/4,5,,spec_eval,42,1,1,1,0,2982,2982,det_ctx8,det_ctx8,1.000,2,67880 271 2982 67880 5958 2593 368 151643 474 653 67880 271,ctest\n\ndoctest.testmod()import doctest\n\n,262,   ,2982,do,do,0,draft_token_mismatch,2,0,0,6.649999704677612e-05,0.02775400000246009,0.00011819999781437218
HumanEval/4,5,,spec_eval,52,1,1,1,0,2982,2982,det_ctx8,det_ctx8,1.000,2,67880 271 2982 67880 5958 2593 368 151643 474 653 67880 271,ctest\n\ndoctest.testmod()import doctest\n\n,262,   ,2982,do,do,0,draft_token_mismatch,3,0,0,6.10999995842576e-05,0.027786799997556955,0.00011039999662898481
HumanEval/4,5,,spec_eval,62,1,1,1,0,2982,2982,det_ctx7,det_ctx7,1.000,2,67880 271 2982 67880 5958 2593 368 151643 474 653 67880 271,ctest\n\ndoctest.testmod()import doctest\n\n,262,   ,2982,do,do,0,draft_token_mismatch,4,0,0,6.930000381544232e-05,0.028429999998479616,0.0001542999962111935
HumanEval/5,6,,spec_eval,32,1,1,1,0,55927,55927,strong_ctx4,strong_ctx4,1.000,1,600 366 2422 47207 8 481 220 16 510 310 1102 2057, i < len(numbers) - 1:\n            result.append,9758,(temp,55927,(del,(del,0,draft_token_mismatch,1,0,0,8.269999671028927e-05,0.02849670000432525,0.0001956000050995499
HumanEval/5,6,,spec_eval,120,1,1,1,0,220,220,det_ctx8,det_ctx8,1.000,2,21082 262 1159 653 67880 271 262 653 67880 5958 2593 368,"__"":\n    import doctest\n\n    doctest.testmod()",151643,,220, , ,0,draft_token_mismatch,2,0,0,7.60000039008446e-05,0.026910000000498258,0.00015659999917261302
HumanEval/6,7,,spec_eval,6,1,1,1,0,1874,1874,strong_ctx6,strong_ctx6,1.000,1,18608 279 729 2487 1172 624 262 1102 284 4167 262 369, Complete the function body only.\n    result = []\n    for,600, i,1874, group, group,0,draft_token_mismatch,1,0,0,6.049999501556158e-05,0.030225199996493757,0.0002777999980025925
HumanEval/6,7,,spec_eval,35,1,1,1,0,621,621,det_ctx4,det_ctx4,1.000,3,220 15 198 286 369 1161 304 1874 510 310 421 1161, 0\n        for char in group:\n            if char,537, not,621, ==, ==,0,draft_token_mismatch,2,0,0,7.01000026310794e-05,0.0299070999972173,0.0001562000034027733
HumanEval/6,7,,spec_eval,56,1,1,1,0,310,310,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,198 394 1932 19061 284 1932 8739 19061 11 1482 19061 340,"\n                max_depth = max(max_depth, current_depth)\n",394,               ,310,           ,           ,0,draft_token_mismatch,3,0,0,8.10999990790151e-05,0.03045659999770578,0.00012540000170702115
HumanEval/6,7,,spec_eval,69,1,1,1,0,286,286,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,4409 1161 621 16667 3646 394 1482 19061 5982 220 16 198, elif char == ')':\n                current_depth -= 1\n,394,               ,286,       ,       ,0,draft_token_mismatch,4,0,0,5.5800002883188426e-05,0.03021930000249995,0.00012289999722270295
HumanEval/6,7,,spec_eval,70,1,1,1,0,1102,1102,strong_ctx5,strong_ctx5,1.000,1,1161 621 16667 3646 394 1482 19061 5982 220 16 198 286, char == ')':\n                current_depth -= 1\n       ,2730, temp,1102, result, result,0,draft_token_mismatch,5,0,0,5.990000499878079e-05,0.030448500001512002,0.00013549999857787043
HumanEval/6,7,,spec_eval,84,1,1,1,0,12112,12112,det_ctx8,det_ctx8,1.000,2,8739 19061 340 262 470 1102 1406 333 1304 606 563 621,(max_depth)\n    return result\n\n\nif __name__ ==,13265," ""__",12112, '__, '__,0,draft_token_mismatch,6,0,0,4.939999780617654e-05,0.02828639999643201,0.0001229999979841523
HumanEval/8,9,,spec_eval,14,1,1,1,0,1629,1629,strong_ctx5,strong_ctx5,1.000,1,284 220 15 198 262 1985 284 220 16 198 262 369, = 0\n    product = 1\n    for,716, _,1629, num, num,0,draft_token_mismatch,1,0,0,5.9300000430084765e-05,0.029277100002218504,0.00015379999967990443
HumanEval/9,10,,spec_eval,21,1,1,1,0,1932,1932,strong_ctx6,strong_ctx6,1.000,1,2088 6901 47207 9957 286 421 600 621 220 15 510 310, range(len(numbers)):\n        if i == 0:\n           ,470, return,1932, max, max,0,draft_token_mismatch,1,0,0,7.579999510198832e-05,0.02886850000504637,0.00012229999992996454
HumanEval/9,10,,spec_eval,49,1,1,1,0,310,310,strong_ctx4,strong_ctx4,1.000,1,2019 989 12 16 10343 394 1932 2019 2057 47207 989 2546,_list[i-1]:\n                max_list.append(numbers[i])\n,286,       ,310,           ,           ,0,draft_token_mismatch,2,0,0,5.619999865302816e-05,0.028946200000063982,0.00011670000094454736
HumanEval/10,11,,spec_eval,47,1,1,1,0,262,262,syntax_dedent_after_terminal,syntax_dedent_after_terminal,0.940,999,22165 310 470 914 488 914 3447 72 1457 40635 16 921,]):\n            return string + string[:i][::-1]\n,286,       ,262,   ,   ,0,draft_token_mismatch,1,0,0,7.419999747071415e-05,0.02928070000052685,0.0001436000020476058
HumanEval/10,11,,spec_eval,83,1,1,1,0,3609,3609,strong_ctx4,strong_ctx4,1.000,1,5958 2593 368 151643 474 653 67880 271 750 374 73310 36058,.testmod()import doctest\n\ndef is_palindrome,1141,(s,3609,(string,(string,0,draft_token_mismatch,2,0,0,7.000000186963007e-05,0.02946679999877233,0.00011500000255182385
HumanEval/12,13,,spec_eval,37,1,1,1,0,262,262,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,3609 8 861 2422 12628 477 982 310 22032 284 914 198,(string) > len(longest):\n            longest = string\n,310,           ,262,   ,   ,0,draft_token_mismatch,1,0,0,8.070000330917537e-05,0.028868100002000574,0.00012180000339867547
HumanEval/12,13,,spec_eval,110,1,2,1,0,474,474,freq_ctx5,freq_ctx5|det_ctx8,0.881|1.000,37|21,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),151643 474,import,474 474,importimport,import,0,draft_token_mismatch,2,0,0,7.490000280085951e-05,0.03348019999975804,0.0001564999984111637
HumanEval/13,14,,spec_eval,15,1,1,1,0,1018,1018,strong_ctx8,strong_ctx8,1.000,1,961 220 15 510 286 264 11 293 284 293 11 264," != 0:\n        a, b = b, a",488, +,1018, %, %,0,draft_token_mismatch,1,0,0,6.55999974696897e-05,0.029058899999654386,0.00013220000255387276
HumanEval/13,14,,spec_eval,20,1,1,1,0,264,264,strong_ctx4,strong_ctx4,1.000,1,264 11 293 284 293 11 264 1018 293 198 262 470," a, b = b, a % b\n    return",293, b,264, a, a,0,draft_token_mismatch,2,0,0,9.979999595088884e-05,0.03188870000303723,0.00014309999824035913
HumanEval/13,14,,spec_eval,110,1,1,1,0,1018,1018,strong_ctx8,strong_ctx8,1.000,1,961 220 15 510 286 264 11 293 284 293 11 264," != 0:\n        a, b = b, a",488, +,1018, %, %,0,draft_token_mismatch,3,0,0,6.27999979769811e-05,0.027292700004181825,0.00012099999730708078
HumanEval/13,14,,spec_eval,115,1,1,1,0,264,264,strong_ctx4,strong_ctx4,1.000,1,264 11 293 284 293 11 264 1018 293 198 262 470," a, b = b, a % b\n    return",293, b,264, a, a,0,draft_token_mismatch,4,0,0,5.62999994144775e-05,0.029876800006604753,0.00013179999950807542
HumanEval/14,15,,spec_eval,4,1,1,1,0,3447,3447,strong_ctx8,strong_ctx8,1.000,1,3190 2 18608 279 729 2487 1172 624 262 470 508 917," """"""\n# Complete the function body only.\n    return [string",76462,_xor,3447,[:,[:,0,draft_token_mismatch,1,0,0,6.990000110818073e-05,0.03153249999741092,0.00012260000221431255
HumanEval/14,15,,spec_eval,20,1,1,1,0,7252,7252,det_ctx4,det_ctx4,1.000,2,600 304 2088 7 16 11 2422 3609 8 488 220 16," i in range(1, len(string) + 1",982,):\n,7252,)],)],0,draft_token_mismatch,2,0,0,6.890000076964498e-05,0.03063560000009602,0.00012199999764561653
HumanEval/15,16,,spec_eval,2,1,1,1,0,330,330,strong_ctx8,strong_ctx8,1.000,1,1248 262 3190 2 18608 279 729 2487 1172 624 262 470,"'\n    """"""\n# Complete the function body only.\n    return",508, [,330," """," """,0,draft_token_mismatch,1,0,0,9.229999704984948e-05,0.031197999996948056,0.00012250000145286322
HumanEval/15,16,,spec_eval,25,1,1,1,0,607,607,strong_ctx4,strong_ctx4,1.000,1,488 220 16 4390 750 914 23735 1445 25 526 8 1464, + 1))\n\ndef string_sequence(n: int) ->,526, int,607, str, str,0,draft_token_mismatch,2,0,0,7.270000060088933e-05,0.030745800002478063,0.00014070000179344788
HumanEval/15,16,,spec_eval,29,1,1,1,0,3411,3411,strong_ctx6,strong_ctx6,1.000,1,750 914 23735 1445 25 526 8 1464 607 510 262 4210,"def string_sequence(n: int) -> str:\n    """"""",7379, Find,3411, Return, Return,0,draft_token_mismatch,3,0,0,6.730000313837081e-05,0.030984500001068227,0.00014859999646432698
HumanEval/15,16,,spec_eval,48,1,1,1,0,23735,23735,strong_ctx4,strong_ctx4,1.000,1,5109 5916 504 220 15 80126 308 28308 624 262 12109 914, numbers starting from 0 upto n inclusive.\n    >>> string,76462,_xor,23735,_sequence,_sequence,0,draft_token_mismatch,4,0,0,6.440000288421288e-05,0.030166200005623978,0.00013410000246949494
HumanEval/15,16,,spec_eval,111,1,1,1,0,607,607,strong_ctx4,strong_ctx4,1.000,1,488 220 16 4390 750 914 23735 1445 25 526 8 1464, + 1))\n\ndef string_sequence(n: int) ->,526, int,607, str, str,0,draft_token_mismatch,5,0,0,8.579999848734587e-05,0.030353000001923647,0.00012509999942267314
HumanEval/15,16,,spec_eval,115,1,1,1,0,3411,3411,strong_ctx6,strong_ctx6,1.000,1,750 914 23735 1445 25 526 8 1464 607 510 262 4210,"def string_sequence(n: int) -> str:\n    """"""",7379, Find,3411, Return, Return,0,draft_token_mismatch,6,0,0,6.059999577701092e-05,0.03074180000112392,0.0001475000026402995
HumanEval/16,17,,spec_eval,3,1,1,1,0,14171,14171,syntax_return_len_self,syntax_return_len_self,1.000,999,262 3190 2 18608 279 729 2487 1172 624 262 470 2422,"    """"""\n# Complete the function body only.\n    return len",1193,(self,14171,(set,(set,0,draft_token_mismatch,1,0,0,0.00012309999874560162,0.03073440000298433,0.00012789999891538173
HumanEval/16,17,,spec_eval,21,1,1,1,0,16246,16246,strong_ctx6,strong_ctx6,1.000,1,16031 7800 79060 3609 25 607 8 1464 526 510 262 4210,"_distinct_characters(string: str) -> int:\n    """"""",3411, Return,16246, Given, Given,0,draft_token_mismatch,2,0,0,5.909999890718609e-05,0.030381099997612182,0.00013410000246949494
HumanEval/16,17,,spec_eval,81,1,1,1,0,14171,14171,syntax_return_len_self,syntax_return_len_self,1.000,999,262 3190 2 18608 279 729 2487 1172 624 262 470 2422,"    """"""\n# Complete the function body only.\n    return len",1193,(self,14171,(set,(set,0,draft_token_mismatch,3,0,0,0.00014029999874765053,0.027557399997022003,0.00014689999807160348
HumanEval/16,17,,spec_eval,99,1,1,1,0,16246,16246,strong_ctx6,strong_ctx6,1.000,1,16031 7800 79060 3609 25 607 8 1464 526 510 262 4210,"_distinct_characters(string: str) -> int:\n    """"""",3411, Return,16246, Given, Given,0,draft_token_mismatch,4,0,0,5.669999518431723e-05,0.029678700004296843,0.00011640000593615696
HumanEval/17,18,,spec_eval,0,0,2,1,1,1102,1102,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,220 19 921 262 3190 2 18608 279 729 2487 1172 624," 4]\n    """"""\n# Complete the function body only.\n",262 470,    return,262 1102,    result, result,1,draft_token_mismatch,1,0,1,0.0001528000066173263,0.030898500001057982,0.00013310000213095918
HumanEval/17,18,,spec_eval,59,1,1,1,0,1102,1102,strong_ctx4,strong_ctx4,1.000,1,621 6256 91 3646 310 1102 2057 7 16 340 262 470, == '.|':\n            result.append(1)\n    return,7868, binary,1102, result, result,0,draft_token_mismatch,2,0,0,6.199999916134402e-05,0.02988560000085272,0.00012509999942267314
HumanEval/17,18,,spec_eval,93,1,6,2,1,1887,1887,syntax_indent,syntax_indent|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,0.980|1.000|1.000|1.000|1.000|1.000,999|8|8|8|8|8,262 1173 4456 3623 333 1304 606 563 621 12112 3817 16179,    print(result)\n\n\nif __name__ == '__main__':\n,262 1159 653 67880 198 262,    import doctest\n   ,262 1887 653 67880 271 262,    main doctest\n\n   , main,1,draft_token_mismatch,3,0,1,0.0001692000005277805,0.06996860000072047,0.0003280000019003637
HumanEval/18,19,,spec_eval,0,0,2,1,1,1760,1760,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,220 18 198 262 3190 2 18608 279 729 2487 1172 624," 3\n    """"""\n# Complete the function body only.\n",262 470,    return,262 1760,    count, count,1,draft_token_mismatch,1,0,1,0.00014910000027157366,0.030665500002214685,0.00013329999637790024
HumanEval/18,19,,spec_eval,50,1,1,1,0,286,286,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,1421 220 16 198 310 1191 284 1133 488 220 16 198, += 1\n            start = pos + 1\n,310,           ,286,       ,       ,0,draft_token_mismatch,2,0,0,8.710000111022964e-05,0.03008419999969192,0.00011809999705292284
HumanEval/18,19,,spec_eval,55,1,2,2,1,262,262,syntax_statement_end,syntax_statement_end|syntax_dedent_after_terminal,1.000|0.940,999|999,1191 284 1133 488 220 16 198 286 770 510 310 1438, start = pos + 1\n        else:\n            break,198 286,\n       ,198 262,\n   ,   ,1,draft_token_mismatch,3,0,1,0.0001336999994236976,0.036745899997185916,0.00021920000290265307
HumanEval/18,19,,spec_eval,80,1,1,1,0,262,262,strong_ctx4,strong_ctx4,1.000,1,2060 1246 22101 22353 23315 364 64 863 621 220 15 198," assert how_many_times('', 'a') == 0\n",73594,```,262,   ,   ,0,draft_token_mismatch,4,0,0,6.589999975403771e-05,0.030541400003130548,0.00017079999815905467
HumanEval/18,19,,spec_eval,96,1,1,1,0,2060,2060,strong_ctx4,strong_ctx4,1.000,1,22353 492 32646 516 364 64 863 621 220 18 198 262,"_times('aaa', 'a') == 3\n   ",12109, >>>,2060, assert, assert,0,draft_token_mismatch,5,0,0,7.539999933214858e-05,0.03043189999880269,0.0001235999952768907
HumanEval/18,19,,spec_eval,111,1,1,1,0,2060,2060,strong_ctx4,strong_ctx4,1.000,1,22353 492 28458 516 364 5305 863 621 220 18 198 262,"_times('aaaa', 'aa') == 3\n   ",12109, >>>,2060, assert, assert,0,draft_token_mismatch,6,0,0,8.169999637175351e-05,0.030022399994777516,0.00012570000399136916
HumanEval/19,20,,spec_eval,0,0,2,1,1,5109,5109,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,2326 4236 1248 262 3190 2 18608 279 729 2487 1172 624," three five'\n    """"""\n# Complete the function body only.\n",262 470,    return,262 5109,    numbers, numbers,1,draft_token_mismatch,1,0,1,0.00017179999849759042,0.030984999997599516,0.00012210000568302348
HumanEval/19,20,,spec_eval,118,1,2,2,1,5109,5109,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,2326 4236 1248 262 3190 2 18608 279 729 2487 1172 624," three five'\n    """"""\n# Complete the function body only.\n",262 470,    return,262 5109,    numbers, numbers,1,draft_token_mismatch,2,0,1,0.00011850000009872019,0.03218370000104187,0.0002136999974027276
