task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/0,1,,spec_eval,75,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,8.119999984046444e-05,0.025009500001033302,6.859999848529696e-05
HumanEval/0,1,,spec_eval,76,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,5.860000237589702e-05,0.025321599998278543,6.529999518534169e-05
HumanEval/0,1,,spec_eval,77,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,5.9300000430084765e-05,0.02499040000111563,0.00010180000390391797
HumanEval/0,1,,spec_eval,78,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,5,0,0,5.8400000852998346e-05,0.025006700001540594,6.620000203838572e-05
HumanEval/0,1,,spec_eval,79,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,5,0,0,5.870000313734636e-05,0.025040000000444707,8.199999865610152e-05
HumanEval/0,1,,spec_eval,80,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,5,0,0,6.86999992467463e-05,0.025241600000299513,7.750000077066943e-05
HumanEval/0,1,,spec_eval,81,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,5,0,0,5.5300006351899356e-05,0.025221500000043306,0.00015079999866429716
HumanEval/0,1,,spec_eval,82,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,5,0,0,7.760000153211877e-05,0.025161599995044526,6.86999992467463e-05
HumanEval/0,1,,spec_eval,83,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,5,0,0,5.679999594576657e-05,0.0254681999940658,0.00012029999925289303
HumanEval/0,1,,spec_eval,84,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,5,0,0,5.740000051446259e-05,0.025045100002898835,0.0001123000038205646
HumanEval/0,1,,spec_eval,85,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,7.2900002123788e-05,0.025224500001058914,8.410000009462237e-05
HumanEval/0,1,,spec_eval,86,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,6.699999357806519e-05,0.025402600003872067,8.539999544154853e-05
HumanEval/0,1,,spec_eval,87,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,6.260000373004004e-05,0.025079300001380034,7.339999865507707e-05
HumanEval/0,1,,spec_eval,88,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,5,0,0,5.849999433849007e-05,0.025113999996392522,7.870000263210386e-05
HumanEval/0,1,,spec_eval,89,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,5,0,0,6.089999806135893e-05,0.024941899995610584,7.989999721758068e-05
HumanEval/0,1,,spec_eval,90,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,5,0,0,6.359999679261819e-05,0.025197399998432957,6.790000043110922e-05
HumanEval/0,1,,spec_eval,91,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,5,0,0,6.230000144569203e-05,0.025018799999088515,7.059999916236848e-05
HumanEval/0,1,,spec_eval,92,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,5,0,0,6.229999416973442e-05,0.024958399997558445,8.069999603321776e-05
HumanEval/0,1,,spec_eval,93,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,5,0,0,4.7299996367655694e-05,0.02506619999621762,7.480000203941017e-05
HumanEval/0,1,,spec_eval,94,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,5,0,0,6.090000533731654e-05,0.02501740000298014,8.47000046633184e-05
HumanEval/0,1,,spec_eval,95,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,5,0,0,5.340000643627718e-05,0.025089199996727984,6.640000356128439e-05
HumanEval/0,1,,spec_eval,96,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,5,0,0,6.739999662386253e-05,0.024941600000602193,6.740000389982015e-05
HumanEval/0,1,,spec_eval,97,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,5,0,0,6.0500002291519195e-05,0.024975000000267755,8.019999950192869e-05
HumanEval/0,1,,spec_eval,98,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,5,0,0,6.089999806135893e-05,0.024958100002550054,6.539999594679102e-05
HumanEval/0,1,,spec_eval,99,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,5,0,0,5.789999704575166e-05,0.024885500002710614,6.659999780822545e-05
HumanEval/0,1,,spec_eval,100,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,5,0,0,5.319999763742089e-05,0.024928300001192838,6.540000322274864e-05
HumanEval/0,1,,spec_eval,101,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,5,0,0,6.240000220714137e-05,0.025182700002915226,9.950000094249845e-05
