task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/0,1,,spec_eval,14,1,0,1,0,16,16,none,,,,10614 741 262 369 600 304 2088 6901 47207 8 481 220,.sort()\n    for i in range(len(numbers) - ,,,,,1,,no_pattern_fired,3,0,0,6.0699996538460255e-05,0.02682420000201091,0.00012399999832268804
HumanEval/0,1,,spec_eval,15,1,0,1,0,982,982,none,,,,741 262 369 600 304 2088 6901 47207 8 481 220 16,()\n    for i in range(len(numbers) - 1,,,,,):\n,,no_pattern_fired,3,0,0,6.420000136131421e-05,0.02671130000089761,0.00011180000001331791
HumanEval/0,1,,spec_eval,16,1,1,2,1,421,421,syntax_indent,syntax_indent,0.980,999,262 369 600 304 2088 6901 47207 8 481 220 16 982,    for i in range(len(numbers) - 1):\n,286,       ,286,       , if,,draft_accepted,3,0,1,0.00010350000229664147,0.02706429999670945,0.00015549999807262793
HumanEval/0,1,,spec_eval,18,1,0,1,0,5109,5109,none,,,,600 304 2088 6901 47207 8 481 220 16 982 286 421, i in range(len(numbers) - 1):\n        if,,,,, numbers,,no_pattern_fired,3,0,0,7.259999983943999e-05,0.02683930000057444,0.00014879999798722565
HumanEval/0,1,,spec_eval,19,1,0,1,0,989,989,none,,,,304 2088 6901 47207 8 481 220 16 982 286 421 5109, in range(len(numbers) - 1):\n        if numbers,,,,,[i,,no_pattern_fired,3,0,0,6.030000076862052e-05,0.026027300002169795,6.350000330712646e-05
HumanEval/0,1,,spec_eval,20,1,0,1,0,488,488,none,,,,2088 6901 47207 8 481 220 16 982 286 421 5109 989, range(len(numbers) - 1):\n        if numbers[i,,,,, +,,no_pattern_fired,3,0,0,7.030000415397808e-05,0.02502749999985099,6.919999577803537e-05
HumanEval/0,1,,spec_eval,21,1,0,1,0,220,220,none,,,,6901 47207 8 481 220 16 982 286 421 5109 989 488,(len(numbers) - 1):\n        if numbers[i +,,,,, ,,no_pattern_fired,3,0,0,7.31999971321784e-05,0.025084699998842552,7.750000077066943e-05
HumanEval/0,1,,spec_eval,22,1,0,1,0,16,16,none,,,,47207 8 481 220 16 982 286 421 5109 989 488 220,(numbers) - 1):\n        if numbers[i + ,,,,,1,,no_pattern_fired,3,0,0,6.770000618416816e-05,0.02522099999623606,6.659999780822545e-05
HumanEval/0,1,,spec_eval,23,1,0,1,0,60,60,none,,,,8 481 220 16 982 286 421 5109 989 488 220 16,) - 1):\n        if numbers[i + 1,,,,,],,no_pattern_fired,3,0,0,6.120000034570694e-05,0.02513109999563312,8.309999975608662e-05
HumanEval/0,1,,spec_eval,24,1,0,1,0,481,481,none,,,,481 220 16 982 286 421 5109 989 488 220 16 60, - 1):\n        if numbers[i + 1],,,,, -,,no_pattern_fired,3,0,0,8.160000288626179e-05,0.025221999996574596,8.669999806443229e-05
HumanEval/0,1,,spec_eval,25,1,1,1,0,5109,5109,syntax_minus_one,syntax_minus_one,0.930,999,220 16 982 286 421 5109 989 488 220 16 60 481, 1):\n        if numbers[i + 1] -,16,1,5109, numbers, numbers,0,draft_token_mismatch,4,0,0,0.00011749999976018444,0.028086199999961536,0.00013789999502478167
HumanEval/0,1,,spec_eval,26,1,0,1,0,989,989,none,,,,16 982 286 421 5109 989 488 220 16 60 481 5109,1):\n        if numbers[i + 1] - numbers,,,,,[i,,no_pattern_fired,4,0,0,6.22000006842427e-05,0.026816099998541176,8.299999899463728e-05
HumanEval/0,1,,spec_eval,27,1,0,1,0,60,60,none,,,,982 286 421 5109 989 488 220 16 60 481 5109 989,):\n        if numbers[i + 1] - numbers[i,,,,,],,no_pattern_fired,4,0,0,7.130000449251384e-05,0.02603330000420101,6.72999958624132e-05
HumanEval/0,1,,spec_eval,28,1,0,1,0,366,366,none,,,,286 421 5109 989 488 220 16 60 481 5109 989 60,        if numbers[i + 1] - numbers[i],,,,, <,,no_pattern_fired,4,0,0,6.450000364566222e-05,0.025187999999616295,8.949999755714089e-05
HumanEval/0,1,,spec_eval,29,1,0,1,0,12171,12171,none,,,,421 5109 989 488 220 16 60 481 5109 989 60 366, if numbers[i + 1] - numbers[i] <,,,,, threshold,,no_pattern_fired,4,0,0,7.389999518636614e-05,0.025451900000916794,0.00010660000407369807
HumanEval/0,1,,spec_eval,30,1,0,1,0,510,510,none,,,,5109 989 488 220 16 60 481 5109 989 60 366 12171, numbers[i + 1] - numbers[i] < threshold,,,,,:\n,,no_pattern_fired,4,0,0,9.14999982342124e-05,0.025221000003512017,6.589999975403771e-05
HumanEval/0,1,,spec_eval,31,1,0,1,0,310,310,none,,,,989 488 220 16 60 481 5109 989 60 366 12171 510,[i + 1] - numbers[i] < threshold:\n,,,,,           ,,no_pattern_fired,4,0,0,3.7999998312443495e-06,0.025184999998600688,8.189999789465219e-05
HumanEval/1,2,,spec_eval,1,1,0,1,0,37940,37940,none,,,,2140 4432 262 3190 2 18608 279 729 2487 1172 624 262,"())']\n    """"""\n# Complete the function body only.\n   ",,,,, paren,,no_pattern_fired,0,0,0,2.4900000425986946e-05,0.026369599996542092,7.869999535614625e-05
HumanEval/1,2,,spec_eval,2,1,0,1,0,3904,3904,none,,,,4432 262 3190 2 18608 279 729 2487 1172 624 262 37940,"']\n    """"""\n# Complete the function body only.\n    paren",,,,,_string,,no_pattern_fired,0,0,0,7.539999933214858e-05,0.02587420000054408,8.130000060191378e-05
HumanEval/1,2,,spec_eval,3,1,0,1,0,284,284,none,,,,262 3190 2 18608 279 729 2487 1172 624 262 37940 3904,"    """"""\n# Complete the function body only.\n    paren_string",,,,, =,,no_pattern_fired,0,0,0,7.069999992381781e-05,0.02511410000442993,6.690000009257346e-05
HumanEval/1,2,,spec_eval,4,1,0,1,0,37940,37940,none,,,,3190 2 18608 279 729 2487 1172 624 262 37940 3904 284," """"""\n# Complete the function body only.\n    paren_string =",,,,, paren,,no_pattern_fired,0,0,0,6.839999696239829e-05,0.025036200000613462,0.0002043999993475154
HumanEval/1,2,,spec_eval,5,1,0,1,0,3904,3904,none,,,,2 18608 279 729 2487 1172 624 262 37940 3904 284 37940,# Complete the function body only.\n    paren_string = paren,,,,,_string,,no_pattern_fired,0,0,0,7.000000186963007e-05,0.025253599997085985,6.739999662386253e-05
HumanEval/1,2,,spec_eval,6,1,0,1,0,6980,6980,none,,,,18608 279 729 2487 1172 624 262 37940 3904 284 37940 3904, Complete the function body only.\n    paren_string = paren_string,,,,,.replace,,no_pattern_fired,0,0,0,6.430000212276354e-05,0.025473099994997028,9.080000018002465e-05
HumanEval/1,2,,spec_eval,7,1,0,1,0,445,445,none,,,,279 729 2487 1172 624 262 37940 3904 284 37940 3904 6980, the function body only.\n    paren_string = paren_string.replace,,,,,"(""",,no_pattern_fired,0,0,0,0.00010520000068936497,0.025044900001375936,7.709999772487208e-05
HumanEval/1,2,,spec_eval,8,1,0,1,0,3670,3670,none,,,,729 2487 1172 624 262 37940 3904 284 37940 3904 6980 445," function body only.\n    paren_string = paren_string.replace(""",,,,," "",",,no_pattern_fired,0,0,0,8.660000457894057e-05,0.025209699997503776,9.059999865712598e-05
HumanEval/1,2,,spec_eval,9,1,0,1,0,14676,14676,none,,,,2487 1172 624 262 37940 3904 284 37940 3904 6980 445 3670," body only.\n    paren_string = paren_string.replace("" "",",,,,," """")\n",,no_pattern_fired,0,0,0,7.699999696342275e-05,0.02509250000002794,6.36000040685758e-05
HumanEval/1,2,,spec_eval,10,1,0,1,0,262,262,none,,,,1172 624 262 37940 3904 284 37940 3904 6980 445 3670 14676," only.\n    paren_string = paren_string.replace("" "", """")\n",,,,,   ,,no_pattern_fired,0,0,0,6.680000660708174e-05,0.02501069999561878,8.22000001790002e-05
HumanEval/1,2,,spec_eval,11,1,0,1,0,1102,1102,none,,,,624 262 37940 3904 284 37940 3904 6980 445 3670 14676 262,".\n    paren_string = paren_string.replace("" "", """")\n   ",,,,, result,,no_pattern_fired,0,0,0,5.140000575920567e-05,0.025262399998609908,6.849999772384763e-05
HumanEval/1,2,,spec_eval,12,1,0,1,0,284,284,none,,,,262 37940 3904 284 37940 3904 6980 445 3670 14676 262 1102,"    paren_string = paren_string.replace("" "", """")\n    result",,,,, =,,no_pattern_fired,0,0,0,7.029999687802047e-05,0.025248699996154755,7.059999916236848e-05
HumanEval/1,2,,spec_eval,13,1,0,1,0,4167,4167,none,,,,37940 3904 284 37940 3904 6980 445 3670 14676 262 1102 284," paren_string = paren_string.replace("" "", """")\n    result =",,,,, []\n,,no_pattern_fired,0,0,0,5.7799996284302324e-05,0.025161999998090323,7.170000026235357e-05
HumanEval/1,2,,spec_eval,14,1,0,1,0,262,262,none,,,,3904 284 37940 3904 6980 445 3670 14676 262 1102 284 4167,"_string = paren_string.replace("" "", """")\n    result = []\n",,,,,   ,,no_pattern_fired,0,0,0,6.749999738531187e-05,0.02536369999870658,6.549999670824036e-05
HumanEval/1,2,,spec_eval,15,1,0,1,0,2730,2730,none,,,,284 37940 3904 6980 445 3670 14676 262 1102 284 4167 262," = paren_string.replace("" "", """")\n    result = []\n   ",,,,, temp,,no_pattern_fired,0,0,0,5.329999839887023e-05,0.0250300999978208,9.020000288728625e-05
HumanEval/1,2,,spec_eval,16,1,0,1,0,284,284,none,,,,37940 3904 6980 445 3670 14676 262 1102 284 4167 262 2730," paren_string.replace("" "", """")\n    result = []\n    temp",,,,, =,,no_pattern_fired,0,0,0,6.539999594679102e-05,0.025057999999262393,6.609999400097877e-05
HumanEval/1,2,,spec_eval,17,1,0,1,0,8389,8389,none,,,,3904 6980 445 3670 14676 262 1102 284 4167 262 2730 284,"_string.replace("" "", """")\n    result = []\n    temp =",,,,," """"\n",,no_pattern_fired,0,0,0,6.130000110715628e-05,0.025291400001151487,6.750000466126949e-05
HumanEval/1,2,,spec_eval,18,1,0,1,0,262,262,none,,,,6980 445 3670 14676 262 1102 284 4167 262 2730 284 8389,".replace("" "", """")\n    result = []\n    temp = """"\n",,,,,   ,,no_pattern_fired,0,0,0,7.040000491542742e-05,0.02557610000076238,9.339999814983457e-05
HumanEval/1,2,,spec_eval,19,1,0,1,0,1787,1787,none,,,,445 3670 14676 262 1102 284 4167 262 2730 284 8389 262,"("" "", """")\n    result = []\n    temp = """"\n   ",,,,, open,,no_pattern_fired,0,0,0,5.390000296756625e-05,0.02556670000194572,9.249999857274815e-05
HumanEval/1,2,,spec_eval,20,1,0,1,0,620,620,none,,,,3670 14676 262 1102 284 4167 262 2730 284 8389 262 1787," "", """")\n    result = []\n    temp = """"\n    open",,,,,_p,,no_pattern_fired,0,0,0,6.169999687699601e-05,0.02494779999688035,7.190000178525224e-05
HumanEval/1,2,,spec_eval,21,1,0,1,0,9151,9151,none,,,,14676 262 1102 284 4167 262 2730 284 8389 262 1787 620," """")\n    result = []\n    temp = """"\n    open_p",,,,,aren,,no_pattern_fired,0,0,0,6.140000186860561e-05,0.0249614999993355,7.220000406960025e-05
HumanEval/1,2,,spec_eval,22,1,0,1,0,284,284,none,,,,262 1102 284 4167 262 2730 284 8389 262 1787 620 9151,"    result = []\n    temp = """"\n    open_paren",,,,, =,,no_pattern_fired,0,0,0,6.10999995842576e-05,0.024943399999756366,6.749999738531187e-05
HumanEval/1,2,,spec_eval,23,1,0,1,0,220,220,none,,,,1102 284 4167 262 2730 284 8389 262 1787 620 9151 284," result = []\n    temp = """"\n    open_paren =",,,,, ,,no_pattern_fired,0,0,0,5.199999577598646e-05,0.02494890000525629,7.009999535512179e-05
HumanEval/1,2,,spec_eval,24,1,0,1,0,15,15,none,,,,284 4167 262 2730 284 8389 262 1787 620 9151 284 220," = []\n    temp = """"\n    open_paren = ",,,,,0,,no_pattern_fired,0,0,0,6.0200000007171184e-05,0.025015999999595806,9.119999594986439e-05
HumanEval/1,2,,spec_eval,25,1,0,1,0,198,198,none,,,,4167 262 2730 284 8389 262 1787 620 9151 284 220 15," []\n    temp = """"\n    open_paren = 0",,,,,\n,,no_pattern_fired,0,0,0,6.820000271545723e-05,0.024947700003394857,6.949999806238338e-05
HumanEval/1,2,,spec_eval,26,1,0,1,0,262,262,none,,,,262 2730 284 8389 262 1787 620 9151 284 220 15 198,"    temp = """"\n    open_paren = 0\n",,,,,   ,,no_pattern_fired,0,0,0,5.77000027988106e-05,0.025019200002134312,6.719999510096386e-05
HumanEval/1,2,,spec_eval,27,1,1,1,0,369,369,strong_ctx5,strong_ctx5,1.000,1,2730 284 8389 262 1787 620 9151 284 220 15 198 262," temp = """"\n    open_paren = 0\n   ",10619, priority,369, for, for,0,draft_token_mismatch,1,0,0,9.40000027185306e-05,0.026971600003889762,0.00013449999823933467
HumanEval/1,2,,spec_eval,28,1,0,1,0,1161,1161,none,,,,284 8389 262 1787 620 9151 284 220 15 198 262 369," = """"\n    open_paren = 0\n    for",,,,, char,,no_pattern_fired,1,0,0,5.119999696034938e-05,0.02636270000220975,0.00011260000610491261
HumanEval/1,2,,spec_eval,29,1,2,2,1,37940,37940,syntax_for_in,syntax_for_in|syntax_for_range,0.990|0.970,999|999,8389 262 1787 620 9151 284 220 15 198 262 369 1161," """"\n    open_paren = 0\n    for char",304 2088, in range,304 37940, in paren, paren,1,draft_token_mismatch,2,0,1,0.00017769999976735562,0.030835699995805044,0.00018700000509852543
HumanEval/1,2,,spec_eval,31,1,0,1,0,3904,3904,none,,,,1787 620 9151 284 220 15 198 262 369 1161 304 37940, open_paren = 0\n    for char in paren,,,,,_string,,no_pattern_fired,2,0,0,2.3999964469112456e-06,0.026483099994948134,9.259999933419749e-05
