task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/0,1,,spec_eval,47,1,1,2,1,1159,1159,syntax_indent,syntax_indent,0.980,999,262 470 3557 1406 333 1304 606 563 621 12112 3817 16179,    return False\n\n\nif __name__ == '__main__':\n,262,   ,262,   , import,,draft_accepted,6,0,1,0.0001047000041580759,0.027039100001275074,0.0001227000029757619
HumanEval/0,1,,spec_eval,49,1,0,1,0,653,653,none,,,,3557 1406 333 1304 606 563 621 12112 3817 16179 262 1159, False\n\n\nif __name__ == '__main__':\n    import,,,,, do,,no_pattern_fired,6,0,0,7.429999823216349e-05,0.02624189999914961,6.849999772384763e-05
HumanEval/0,1,,spec_eval,50,1,0,1,0,67880,67880,none,,,,1406 333 1304 606 563 621 12112 3817 16179 262 1159 653,\n\n\nif __name__ == '__main__':\n    import do,,,,,ctest,,no_pattern_fired,6,0,0,8.779999916441739e-05,0.026064500001666602,0.00011960000119870529
HumanEval/0,1,,spec_eval,51,1,0,1,0,198,198,none,,,,333 1304 606 563 621 12112 3817 16179 262 1159 653 67880,if __name__ == '__main__':\n    import doctest,,,,,\n,,no_pattern_fired,6,0,0,0.00010790000669658184,0.025112799994531088,9.660000068834051e-05
HumanEval/0,1,,spec_eval,52,1,0,1,0,262,262,none,,,,1304 606 563 621 12112 3817 16179 262 1159 653 67880 198, __name__ == '__main__':\n    import doctest\n,,,,,   ,,no_pattern_fired,6,0,0,9.329999738838524e-05,0.025506899997708388,8.83999964571558e-05
HumanEval/0,1,,spec_eval,53,1,0,1,0,653,653,none,,,,606 563 621 12112 3817 16179 262 1159 653 67880 198 262,name__ == '__main__':\n    import doctest\n   ,,,,, do,,no_pattern_fired,6,0,0,6.859999848529696e-05,0.02537779999693157,8.330000127898529e-05
HumanEval/0,1,,spec_eval,54,1,0,1,0,67880,67880,none,,,,563 621 12112 3817 16179 262 1159 653 67880 198 262 653,__ == '__main__':\n    import doctest\n    do,,,,,ctest,,no_pattern_fired,6,0,0,5.750000127591193e-05,0.025098199999774806,7.999999797903001e-05
HumanEval/0,1,,spec_eval,55,1,0,1,0,5958,5958,none,,,,621 12112 3817 16179 262 1159 653 67880 198 262 653 67880, == '__main__':\n    import doctest\n    doctest,,,,,.test,,no_pattern_fired,6,0,0,7.750000077066943e-05,0.02509999999892898,8.620000153314322e-05
HumanEval/0,1,,spec_eval,56,1,0,1,0,2593,2593,none,,,,12112 3817 16179 262 1159 653 67880 198 262 653 67880 5958, '__main__':\n    import doctest\n    doctest.test,,,,,mod,,no_pattern_fired,6,0,0,7.90999984019436e-05,0.02500059999874793,9.970000246539712e-05
HumanEval/0,1,,spec_eval,57,1,0,1,0,368,368,none,,,,3817 16179 262 1159 653 67880 198 262 653 67880 5958 2593,main__':\n    import doctest\n    doctest.testmod,,,,,(),,no_pattern_fired,6,0,0,8.499999967170879e-05,0.024913600005675107,7.040000491542742e-05
HumanEval/0,1,,spec_eval,58,1,0,1,0,151643,151643,none,,,,16179 262 1159 653 67880 198 262 653 67880 5958 2593 368,__':\n    import doctest\n    doctest.testmod(),,,,,,,no_pattern_fired,6,0,0,8.969999908003956e-05,0.024960399998235516,6.539999594679102e-05
HumanEval/0,1,,spec_eval,59,1,0,1,0,474,474,none,,,,262 1159 653 67880 198 262 653 67880 5958 2593 368 151643,    import doctest\n    doctest.testmod(),,,,,import,,no_pattern_fired,6,0,0,7.789999654050916e-05,0.02497340000263648,7.809999806340784e-05
HumanEval/0,1,,spec_eval,60,1,0,1,0,653,653,none,,,,1159 653 67880 198 262 653 67880 5958 2593 368 151643 474, import doctest\n    doctest.testmod()import,,,,, do,,no_pattern_fired,6,0,0,8.910000178730115e-05,0.024865999999747146,8.789999992586672e-05
HumanEval/0,1,,spec_eval,61,1,0,1,0,67880,67880,none,,,,653 67880 198 262 653 67880 5958 2593 368 151643 474 653, doctest\n    doctest.testmod()import do,,,,,ctest,,no_pattern_fired,6,0,0,6.749999738531187e-05,0.025321699999039993,9.029999637277797e-05
HumanEval/0,1,,spec_eval,62,1,0,1,0,198,198,none,,,,67880 198 262 653 67880 5958 2593 368 151643 474 653 67880,ctest\n    doctest.testmod()import doctest,,,,,\n,,no_pattern_fired,6,0,0,7.339999865507707e-05,0.02542659999744501,0.00010630000178935006
HumanEval/0,1,,spec_eval,63,1,0,1,0,2982,2982,none,,,,198 262 653 67880 5958 2593 368 151643 474 653 67880 198,\n    doctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,6,0,0,0.00010299999848939478,0.02549670000007609,0.00015350000467151403
HumanEval/0,1,,spec_eval,64,1,0,1,0,67880,67880,none,,,,262 653 67880 5958 2593 368 151643 474 653 67880 198 2982,    doctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,6,0,0,5.870000313734636e-05,0.025502900003630202,6.880000000819564e-05
HumanEval/0,1,,spec_eval,65,1,0,1,0,5958,5958,none,,,,653 67880 5958 2593 368 151643 474 653 67880 198 2982 67880, doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,6,0,0,7.670000195503235e-05,0.02586159999918891,0.00012309999874560162
HumanEval/0,1,,spec_eval,66,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,6,0,0,6.060000305296853e-05,0.025170599998091348,6.939999730093405e-05
HumanEval/0,1,,spec_eval,67,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,6,0,0,7.789999654050916e-05,0.025557499997376,0.00011559999984456226
HumanEval/0,1,,spec_eval,68,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,6,0,0,5.6899996707215905e-05,0.025983300001826137,7.829999958630651e-05
HumanEval/0,1,,spec_eval,69,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,6,0,0,6.330000178422779e-05,0.025125899999693502,6.539999594679102e-05
HumanEval/0,1,,spec_eval,70,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,6,0,0,6.199999916134402e-05,0.025225900004443247,9.080000018002465e-05
HumanEval/0,1,,spec_eval,71,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,6,0,0,8.209999941755086e-05,0.025262499999371357,7.079999340930954e-05
HumanEval/0,1,,spec_eval,72,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,6,0,0,7.210000330815092e-05,0.025047499999345746,7.360000017797574e-05
HumanEval/0,1,,spec_eval,73,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,6,0,0,6.320000102277845e-05,0.02556449999974575,9.100000170292333e-05
HumanEval/0,1,,spec_eval,74,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,6,0,0,6.710000161547214e-05,0.02498599999671569,9.280000085709617e-05
HumanEval/0,1,,spec_eval,75,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,6,0,0,6.0200000007171184e-05,0.024835099997289944,8.349999552592635e-05
HumanEval/0,1,,spec_eval,76,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,6,0,0,5.270000110613182e-05,0.025102899999183137,0.00010130000009667128
HumanEval/0,1,,spec_eval,77,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,6,0,0,6.0500002291519195e-05,0.025004200004332233,7.020000339252874e-05
HumanEval/0,1,,spec_eval,78,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,6,0,0,6.769999890821055e-05,0.02505040000687586,7.230000483104959e-05
HumanEval/0,1,,spec_eval,79,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,6,0,0,6.269999721553177e-05,0.025170900000375696,7.74000000092201e-05
HumanEval/0,1,,spec_eval,80,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,6,0,0,5.7600002037361264e-05,0.025386799999978393,8.459999662591144e-05
HumanEval/0,1,,spec_eval,81,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,6,0,0,7.140000525396317e-05,0.02501450000272598,8.840000373311341e-05
HumanEval/0,1,,spec_eval,82,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,6,0,0,7.729999924777076e-05,0.025045800000953022,9.309999586548656e-05
HumanEval/0,1,,spec_eval,83,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,6,0,0,5.320000491337851e-05,0.025182700002915226,8.769999840296805e-05
HumanEval/0,1,,spec_eval,84,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,6,0,0,5.6899996707215905e-05,0.025587799995264504,8.38999985717237e-05
HumanEval/0,1,,spec_eval,85,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,6,0,0,5.6700002460274845e-05,0.025611099998059217,8.199999865610152e-05
HumanEval/0,1,,spec_eval,86,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,6,0,0,6.620000203838572e-05,0.025664000000688247,0.00011610000365180895
HumanEval/0,1,,spec_eval,87,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,6,0,0,6.340000254567713e-05,0.02566110000043409,9.7999996796716e-05
HumanEval/0,1,,spec_eval,88,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,6,0,0,7.240000559249893e-05,0.025728399996296503,6.0200000007171184e-05
HumanEval/0,1,,spec_eval,89,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,6,0,0,5.740000051446259e-05,0.02504870000120718,8.209999941755086e-05
HumanEval/0,1,,spec_eval,90,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,6,0,0,6.760000542271882e-05,0.02557140000135405,0.0001292000015382655
HumanEval/0,1,,spec_eval,91,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,6,0,0,0.00011690000246744603,0.025806899997405708,8.649999654153362e-05
HumanEval/0,1,,spec_eval,92,1,0,1,0,198,198,none,,,,653 67880 198 2982 67880 5958 2593 368 151643 474 653 67880, doctest\ndoctest.testmod()import doctest,,,,,\n,,no_pattern_fired,6,0,0,7.380000170087442e-05,0.02533910000056494,7.919999916339293e-05
HumanEval/0,1,,spec_eval,93,1,0,1,0,2982,2982,none,,,,67880 198 2982 67880 5958 2593 368 151643 474 653 67880 198,ctest\ndoctest.testmod()import doctest\n,,,,,do,,no_pattern_fired,6,0,0,4.959999932907522e-05,0.025434999995923135,8.209999941755086e-05
HumanEval/0,1,,spec_eval,94,1,0,1,0,67880,67880,none,,,,198 2982 67880 5958 2593 368 151643 474 653 67880 198 2982,\ndoctest.testmod()import doctest\ndo,,,,,ctest,,no_pattern_fired,6,0,0,6.440000288421288e-05,0.025577799999155104,0.00012229999992996454
HumanEval/0,1,,spec_eval,95,1,0,1,0,5958,5958,none,,,,2982 67880 5958 2593 368 151643 474 653 67880 198 2982 67880,doctest.testmod()import doctest\ndoctest,,,,,.test,,no_pattern_fired,6,0,0,7.660000119358301e-05,0.025457299998379312,0.00013529999705497175
HumanEval/0,1,,spec_eval,96,1,0,1,0,2593,2593,none,,,,67880 5958 2593 368 151643 474 653 67880 198 2982 67880 5958,ctest.testmod()import doctest\ndoctest.test,,,,,mod,,no_pattern_fired,6,0,0,7.20999960321933e-05,0.025046900002053007,0.00010960000508930534
HumanEval/0,1,,spec_eval,97,1,0,1,0,368,368,none,,,,5958 2593 368 151643 474 653 67880 198 2982 67880 5958 2593,.testmod()import doctest\ndoctest.testmod,,,,,(),,no_pattern_fired,6,0,0,7.840000034775585e-05,0.025130300004093442,9.059999865712598e-05
HumanEval/0,1,,spec_eval,98,1,0,1,0,151643,151643,none,,,,2593 368 151643 474 653 67880 198 2982 67880 5958 2593 368,mod()import doctest\ndoctest.testmod(),,,,,,,no_pattern_fired,6,0,0,6.849999772384763e-05,0.0251090000019758,6.659999780822545e-05
HumanEval/0,1,,spec_eval,99,1,0,1,0,474,474,none,,,,368 151643 474 653 67880 198 2982 67880 5958 2593 368 151643,()import doctest\ndoctest.testmod(),,,,,import,,no_pattern_fired,6,0,0,8.000000525498763e-05,0.02568269999756012,0.0001416000013705343
HumanEval/0,1,,spec_eval,100,1,0,1,0,653,653,none,,,,151643 474 653 67880 198 2982 67880 5958 2593 368 151643 474,import doctest\ndoctest.testmod()import,,,,, do,,no_pattern_fired,6,0,0,7.569999434053898e-05,0.025376300000061747,8.090000483207405e-05
HumanEval/0,1,,spec_eval,101,1,0,1,0,67880,67880,none,,,,474 653 67880 198 2982 67880 5958 2593 368 151643 474 653,import doctest\ndoctest.testmod()import do,,,,,ctest,,no_pattern_fired,6,0,0,6.229999416973442e-05,0.025320200002170168,7.409999670926481e-05
